Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
775,Entry long,2025-10-28 11:31,Long,114566.79,0.008728,999.9389431,-4.17,-0.42,0,0.00,-2.86,-0.29,-3073.88,-30.74
776,Exit long,2025-10-28 14:34,Close entry(s) order Long,115550.92,0.008745,999.8871217,6.58,0.66,13.4,1.34,-2.18,-0.22,-3067.3,-30.67
776,Entry long,2025-10-28 12:39,Long,114338.15,0.008745,999.8871217,6.58,0.66,13.4,1.34,-2.18,-0.22,-3067.3,-30.67
777,Exit long,2025-10-28 15:22,Close entry(s) order Long,115192.66,0.008678,999.8997269,-4.26,-0.42,0,0.00,-3.97,-0.40,-3071.55,-30.72
777,Entry long,2025-10-28 15:03,Long,115222.37,0.008678,999.8997269,-4.26,-0.42,0,0.00,-3.97,-0.40,-3071.55,-30.72
778,Exit long,2025-10-28 17:31,Close entry(s) order Long,115232.52,0.008709,999.9395983,-0.39,-0.04,4.78,0.48,-3.31,-0.33,-3071.94,-30.72
778,Entry long,2025-10-28 16:12,Long,114816.81,0.008709,999.9395983,-0.39,-0.04,4.78,0.48,-3.31,-0.33,-3071.94,-30.72
779,Exit long,2025-10-28 17:51,Close entry(s) order Long,115433.76,0.008652,999.9717714,-5.24,-0.52,0,0.00,-3.37,-0.34,-3077.18,-30.77
779,Entry long,2025-10-28 17:37,Long,115576.95,0.008652,999.9717714,-5.24,-0.52,0,0.00,-3.37,-0.34,-3077.18,-30.77
780,Exit long,2025-10-28 19:15,Close entry(s) order Long,114706.52,0.0087,999.972867,-6.02,-0.60,0,0.00,-4.03,-0.40,-3083.2,-30.83
780,Entry long,2025-10-28 18:57,Long,114939.41,0.0087,999.972867,-6.02,-0.60,0,0.00,-4.03,-0.40,-3083.2,-30.83
781,Exit long,2025-10-28 20:47,Close entry(s) order Long,112677.46,0.008862,999.9803701,-5.43,-0.54,0,0.00,-3.7,-0.37,-3088.63,-30.89
781,Entry long,2025-10-28 20:42,Long,112839.13,0.008862,999.9803701,-5.43,-0.54,0,0.00,-3.7,-0.37,-3088.63,-30.89
782,Exit long,2025-10-28 20:52,Close entry(s) order Long,112746.53,0.008864,999.9620224,-4.58,-0.46,0,0.00,-3.32,-0.33,-3093.2,-30.93
782,Entry long,2025-10-28 20:49,Long,112811.6,0.008864,999.9620224,-4.58,-0.46,0,0.00,-3.32,-0.33,-3093.2,-30.93
783,Exit long,2025-10-28 21:02,Close entry(s) order Long,112638.45,0.008864,999.9146886,-5.48,-0.55,0,0.00,-3.65,-0.36,-3098.69,-30.99
783,Entry long,2025-10-28 20:53,Long,112806.26,0.008864,999.9146886,-5.48,-0.55,0,0.00,-3.65,-0.36,-3098.69,-30.99
784,Exit long,2025-10-28 21:25,Close entry(s) order Long,112657.69,0.008866,999.9501255,-5.12,-0.51,0,0.00,-3.25,-0.32,-3103.81,-31.04
784,Entry long,2025-10-28 21:18,Long,112784.81,0.008866,999.9501255,-5.12,-0.51,0,0.00,-3.25,-0.32,-3103.81,-31.04
785,Exit long,2025-10-28 22:09,Close entry(s) order Long,112962.44,0.008868,999.9178136,-2.17,-0.22,2.85,0.28,-2.31,-0.23,-3105.98,-31.06
785,Entry long,2025-10-28 21:27,Long,112755.73,0.008868,999.9178136,-2.17,-0.22,2.85,0.28,-2.31,-0.23,-3105.98,-31.06
786,Exit long,2025-10-28 23:01,Close entry(s) order Long,113149.53,0.008841,999.9530829,-3.6,-0.36,0.36,0.04,-2.06,-0.21,-3109.58,-31.10
786,Entry long,2025-10-28 22:22,Long,113104.07,0.008841,999.9530829,-3.6,-0.36,0.36,0.04,-2.06,-0.21,-3109.58,-31.10
787,Exit long,2025-10-28 23:55,Close entry(s) order Long,113006.01,0.008838,999.996898,-5.25,-0.52,0,0.00,-3.39,-0.34,-3114.83,-31.15
787,Entry long,2025-10-28 23:37,Long,113147.42,0.008838,999.996898,-5.25,-0.52,0,0.00,-3.39,-0.34,-3114.83,-31.15
788,Exit long,2025-10-29 01:52,Close entry(s) order Long,112375.84,0.008879,999.9171976,-6.13,-0.61,1.6,0.16,-4.33,-0.43,-3120.96,-31.21
788,Entry long,2025-10-29 01:34,Long,112615.97,0.008879,999.9171976,-6.13,-0.61,1.6,0.16,-4.33,-0.43,-3120.96,-31.21
789,Exit long,2025-10-29 02:05,Close entry(s) order Long,112500.18,0.008881,999.9387882,-4.82,-0.48,0,0.00,-2.82,-0.28,-3125.78,-31.26
789,Entry long,2025-10-29 02:04,Long,112593.04,0.008881,999.9387882,-4.82,-0.48,0,0.00,-2.82,-0.28,-3125.78,-31.26
790,Exit long,2025-10-29 02:10,Close entry(s) order Long,112531.56,0.008882,999.9576762,-4.45,-0.44,0,0.00,-2.74,-0.27,-3130.23,-31.30
790,Entry long,2025-10-29 02:08,Long,112582.49,0.008882,999.9576762,-4.45,-0.44,0,0.00,-2.74,-0.27,-3130.23,-31.30
791,Exit long,2025-10-29 03:03,Close entry(s) order Long,112595.96,0.00888,999.902208,-4.05,-0.40,0.02,0.00,-2.12,-0.21,-3134.28,-31.34
791,Entry long,2025-10-29 02:21,Long,112601.6,0.00888,999.902208,-4.05,-0.40,0.02,0.00,-2.12,-0.21,-3134.28,-31.34
792,Exit long,2025-10-29 03:58,Close entry(s) order Long,112538.8,0.008881,999.8927847,-4.43,-0.44,0,0.00,-2.45,-0.24,-3138.71,-31.39
792,Entry long,2025-10-29 03:34,Long,112587.86,0.008881,999.8927847,-4.43,-0.44,0,0.00,-2.45,-0.24,-3138.71,-31.39
793,Exit long,2025-10-29 05:52,Close entry(s) order Long,113114.07,0.008877,999.9251645,0.18,0.02,4.68,0.47,-2.53,-0.25,-3138.53,-31.39
793,Entry long,2025-10-29 04:02,Long,112642.24,0.008877,999.9251645,0.18,0.02,4.68,0.47,-2.53,-0.25,-3138.53,-31.39
794,Exit long,2025-10-29 06:17,Close entry(s) order Long,113044.04,0.00883,999.90037,-5.72,-0.57,0,0.00,-3.72,-0.37,-3144.25,-31.44
794,Entry long,2025-10-29 06:07,Long,113239,0.00883,999.90037,-5.72,-0.57,0,0.00,-3.72,-0.37,-3144.25,-31.44
795,Exit long,2025-10-29 07:41,Close entry(s) order Long,113325.26,0.008838,999.9912416,-2.43,-0.24,1.26,0.13,-2.03,-0.20,-3146.68,-31.47
795,Entry long,2025-10-29 06:45,Long,113146.78,0.008838,999.9912416,-2.43,-0.24,1.26,0.13,-2.03,-0.20,-3146.68,-31.47
796,Exit long,2025-10-29 08:11,Close entry(s) order Long,113453.03,0.008816,999.9704043,-3.77,-0.38,0.18,0.02,-2.2,-0.22,-3150.45,-31.50
796,Entry long,2025-10-29 07:50,Long,113426.77,0.008816,999.9704043,-3.77,-0.38,0.18,0.02,-2.2,-0.22,-3150.45,-31.50
797,Exit long,2025-10-29 10:13,Close entry(s) order Long,112982.81,0.008846,999.9047793,-4.46,-0.44,0,0.00,-2.62,-0.26,-3154.9,-31.55
797,Entry long,2025-10-29 09:50,Long,113034.68,0.008846,999.9047793,-4.46,-0.44,0,0.00,-2.62,-0.26,-3154.9,-31.55
798,Exit long,2025-10-29 10:50,Close entry(s) order Long,113028.82,0.008837,999.8930294,-5.05,-0.50,0,0.00,-3.06,-0.31,-3159.96,-31.60
798,Entry long,2025-10-29 10:20,Long,113148.47,0.008837,999.8930294,-5.05,-0.50,0,0.00,-3.06,-0.31,-3159.96,-31.60
799,Exit long,2025-10-29 11:44,Close entry(s) order Long,113070.12,0.008839,999.9446677,-4.52,-0.45,0,0.00,-3.14,-0.31,-3164.47,-31.64
799,Entry long,2025-10-29 11:10,Long,113128.71,0.008839,999.9446677,-4.52,-0.45,0,0.00,-3.14,-0.31,-3164.47,-31.64
800,Exit long,2025-10-29 12:24,Close entry(s) order Long,113165.04,0.008836,999.8989018,-3.97,-0.40,0,0.00,-2.05,-0.20,-3168.45,-31.68
800,Entry long,2025-10-29 11:54,Long,113161.94,0.008836,999.8989018,-3.97,-0.40,0,0.00,-2.05,-0.20,-3168.45,-31.68
801,Exit long,2025-10-29 13:36,Close entry(s) order Long,113220.66,0.008828,999.8869116,-4.37,-0.44,1.73,0.17,-3.15,-0.31,-3172.82,-31.73
801,Entry long,2025-10-29 12:52,Long,113263.13,0.008828,999.8869116,-4.37,-0.44,1.73,0.17,-3.15,-0.31,-3172.82,-31.73
802,Exit long,2025-10-29 14:51,Close entry(s) order Long,112510.5,0.008872,999.9323342,-5.74,-0.57,0,0.00,-5.21,-0.52,-3178.56,-31.79
802,Entry long,2025-10-29 14:38,Long,112706.53,0.008872,999.9323342,-5.74,-0.57,0,0.00,-5.21,-0.52,-3178.56,-31.79
803,Exit long,2025-10-29 16:48,Close entry(s) order Long,111203.51,0.008976,999.9162571,-5.75,-0.57,0,0.00,-4.25,-0.42,-3184.31,-31.84
803,Entry long,2025-10-29 16:42,Long,111398.87,0.008976,999.9162571,-5.75,-0.57,0,0.00,-4.25,-0.42,-3184.31,-31.84
804,Exit long,2025-10-29 17:14,Close entry(s) order Long,111168.64,0.008981,999.9448992,-5.54,-0.55,0,0.00,-3.89,-0.39,-3189.84,-31.90
804,Entry long,2025-10-29 17:04,Long,111340.04,0.008981,999.9448992,-5.54,-0.55,0,0.00,-3.89,-0.39,-3189.84,-31.90
805,Exit long,2025-10-29 18:06,Close entry(s) order Long,111483.7,0.008989,999.8893475,-1.77,-0.18,5.15,0.51,-2.49,-0.25,-3191.61,-31.92
805,Entry long,2025-10-29 17:31,Long,111234.77,0.008989,999.8893475,-1.77,-0.18,5.15,0.51,-2.49,-0.25,-3191.61,-31.92
806,Exit long,2025-10-29 18:35,Close entry(s) order Long,110421.85,0.008947,999.9605603,-15.99,-1.60,0,0.00,-14.02,-1.40,-3207.6,-32.08
806,Entry long,2025-10-29 18:34,Long,111764.9,0.008947,999.9605603,-15.99,-1.60,0,0.00,-14.02,-1.40,-3207.6,-32.08
807,Exit long,2025-10-29 19:28,Close entry(s) order Long,111052.74,0.008999,999.9299143,-4.56,-0.46,1.15,0.11,-5.36,-0.53,-3212.17,-32.12
807,Entry long,2025-10-29 18:54,Long,111115.67,0.008999,999.9299143,-4.56,-0.46,1.15,0.11,-5.36,-0.53,-3212.17,-32.12
808,Exit long,2025-10-29 20:05,Close entry(s) order Long,110514.51,0.009031,999.9422126,-5.88,-0.59,0,0.00,-3.99,-0.40,-3218.05,-32.18
808,Entry long,2025-10-29 19:54,Long,110723.31,0.009031,999.9422126,-5.88,-0.59,0,0.00,-3.99,-0.40,-3218.05,-32.18
809,Exit long,2025-10-29 21:55,Close entry(s) order Long,111561.27,0.009023,999.9157766,2.69,0.27,6.83,0.68,-2,-0.20,-3215.36,-32.15
809,Entry long,2025-10-29 20:18,Long,110818.55,0.009023,999.9157766,2.69,0.27,6.83,0.68,-2,-0.20,-3215.36,-32.15
810,Exit long,2025-10-30 01:04,Close entry(s) order Long,110322.56,0.00907,999.9008355,-3.28,-0.33,1.31,0.13,-2.88,-0.29,-3218.64,-32.19
810,Entry long,2025-10-30 00:15,Long,110242.65,0.00907,999.9008355,-3.28,-0.33,1.31,0.13,-2.88,-0.29,-3218.64,-32.19
811,Exit long,2025-10-30 01:25,Close entry(s) order Long,110412.52,0.009045,999.9633721,-5.28,-0.53,0,0.00,-3.28,-0.33,-3223.91,-32.24
811,Entry long,2025-10-30 01:11,Long,110554.27,0.009045,999.9633721,-5.28,-0.53,0,0.00,-3.28,-0.33,-3223.91,-32.24
812,Exit long,2025-10-30 02:00,Close entry(s) order Long,110387.6,0.009038,999.9576319,-6.27,-0.63,0,0.00,-4.62,-0.46,-3230.18,-32.30
812,Entry long,2025-10-30 01:34,Long,110639.26,0.009038,999.9576319,-6.27,-0.63,0,0.00,-4.62,-0.46,-3230.18,-32.30
813,Exit long,2025-10-30 02:50,Close entry(s) order Long,110863.84,0.009035,999.8897168,-2.24,-0.22,1.12,0.11,-2.01,-0.20,-3232.42,-32.32
813,Entry long,2025-10-30 02:16,Long,110668.48,0.009035,999.8897168,-2.24,-0.22,1.12,0.11,-2.01,-0.20,-3232.42,-32.32
814,Exit long,2025-10-30 03:04,Close entry(s) order Long,110746.14,0.009013,999.9281774,-5.77,-0.58,0,0.00,-4.27,-0.43,-3238.19,-32.38
814,Entry long,2025-10-30 02:54,Long,110942.88,0.009013,999.9281774,-5.77,-0.58,0,0.00,-4.27,-0.43,-3238.19,-32.38
815,Exit long,2025-10-30 03:43,Close entry(s) order Long,110774.29,0.009018,999.9780642,-5.01,-0.50,0,0.00,-3.36,-0.34,-3243.2,-32.43
815,Entry long,2025-10-30 03:38,Long,110886.9,0.009018,999.9780642,-5.01,-0.50,0,0.00,-3.36,-0.34,-3243.2,-32.43
816,Exit long,2025-10-30 06:18,Close entry(s) order Long,110113.94,0.009179,999.9954156,6.72,0.67,12.13,1.21,-2.96,-0.30,-3236.49,-32.36
816,Entry long,2025-10-30 05:15,Long,108943.83,0.009179,999.9954156,6.72,0.67,12.13,1.21,-2.96,-0.30,-3236.49,-32.36
817,Exit long,2025-10-30 07:40,Close entry(s) order Long,111260.48,0.00907,999.8909492,5.22,0.52,10.82,1.08,-2.87,-0.29,-3231.26,-32.31
817,Entry long,2025-10-30 06:22,Long,110241.56,0.00907,999.8909492,5.22,0.52,10.82,1.08,-2.87,-0.29,-3231.26,-32.31
818,Exit long,2025-10-30 08:04,Close entry(s) order Long,111278.71,0.008977,999.9408484,-4.99,-0.50,0,0.00,-3.24,-0.32,-3236.25,-32.36
818,Entry long,2025-10-30 07:43,Long,111389.2,0.008977,999.9408484,-4.99,-0.50,0,0.00,-3.24,-0.32,-3236.25,-32.36
819,Exit long,2025-10-30 09:58,Close entry(s) order Long,110242.07,0.009058,999.9877108,-5.41,-0.54,0,0.00,-3.63,-0.36,-3241.66,-32.42
819,Entry long,2025-10-30 09:56,Long,110398.29,0.009058,999.9877108,-5.41,-0.54,0,0.00,-3.63,-0.36,-3241.66,-32.42
820,Exit long,2025-10-30 10:42,Close entry(s) order Long,110090.87,0.009076,999.9769802,-4.79,-0.48,0,0.00,-3.04,-0.30,-3246.45,-32.46
820,Entry long,2025-10-30 10:33,Long,110178.16,0.009076,999.9769802,-4.79,-0.48,0,0.00,-3.04,-0.30,-3246.45,-32.46
821,Exit long,2025-10-30 11:04,Close entry(s) order Long,110074.84,0.009072,999.8994197,-5.3,-0.53,0,0.00,-3.56,-0.35,-3251.75,-32.52
821,Entry long,2025-10-30 10:51,Long,110218.19,0.009072,999.8994197,-5.3,-0.53,0,0.00,-3.56,-0.35,-3251.75,-32.52
822,Exit long,2025-10-30 11:09,Close entry(s) order Long,109981.11,0.009078,999.9384319,-5.53,-0.55,0,0.00,-3.53,-0.35,-3257.28,-32.57
822,Entry long,2025-10-30 11:06,Long,110149.64,0.009078,999.9384319,-5.53,-0.55,0,0.00,-3.53,-0.35,-3257.28,-32.57
823,Exit long,2025-10-30 11:38,Close entry(s) order Long,109962.63,0.009092,999.9943486,-4.21,-0.42,0,0.00,-2.21,-0.22,-3261.49,-32.61
823,Entry long,2025-10-30 11:37,Long,109986.18,0.009092,999.9943486,-4.21,-0.42,0,0.00,-2.21,-0.22,-3261.49,-32.61
824,Exit long,2025-10-30 11:50,Close entry(s) order Long,109842.41,0.009084,999.9401039,-6.13,-0.61,0,0.00,-4.13,-0.41,-3267.62,-32.68
824,Entry long,2025-10-30 11:47,Long,110077.07,0.009084,999.9401039,-6.13,-0.61,0,0.00,-4.13,-0.41,-3267.62,-32.68
825,Exit long,2025-10-30 13:17,Close entry(s) order Long,108344.69,0.009199,999.9721436,-7.3,-0.73,0,0.00,-5.31,-0.53,-3274.92,-32.75
825,Entry long,2025-10-30 13:12,Long,108704.44,0.009199,999.9721436,-7.3,-0.73,0,0.00,-5.31,-0.53,-3274.92,-32.75
826,Exit long,2025-10-30 14:21,Close entry(s) order Long,107940.16,0.009248,999.9620102,-5.73,-0.57,0,0.00,-5,-0.50,-3280.65,-32.81
826,Entry long,2025-10-30 14:06,Long,108127.38,0.009248,999.9620102,-5.73,-0.57,0,0.00,-5,-0.50,-3280.65,-32.81
827,Exit long,2025-10-30 14:23,Close entry(s) order Long,107853.58,0.009257,999.9763166,-5.57,-0.56,0,0.00,-3.58,-0.36,-3286.22,-32.86
827,Entry long,2025-10-30 14:22,Long,108023.8,0.009257,999.9763166,-5.57,-0.56,0,0.00,-3.58,-0.36,-3286.22,-32.86
828,Exit long,2025-10-30 15:08,Close entry(s) order Long,107999.59,0.00926,999.9648056,-3.89,-0.39,1.58,0.16,-3.34,-0.33,-3290.11,-32.90
828,Entry long,2025-10-30 14:29,Long,107987.56,0.00926,999.9648056,-3.89,-0.39,1.58,0.16,-3.34,-0.33,-3290.11,-32.90
829,Exit long,2025-10-30 16:02,Close entry(s) order Long,107566.06,0.00928,999.8956864,-5.68,-0.57,0,0.00,-3.74,-0.37,-3295.79,-32.96
829,Entry long,2025-10-30 15:58,Long,107747.38,0.00928,999.8956864,-5.68,-0.57,0,0.00,-3.74,-0.37,-3295.79,-32.96
830,Exit long,2025-10-30 16:53,Close entry(s) order Long,108024.95,0.009274,999.9793441,-2.16,-0.22,2.07,0.21,-2.63,-0.26,-3297.95,-32.98
830,Entry long,2025-10-30 16:04,Long,107826.11,0.009274,999.9793441,-2.16,-0.22,2.07,0.21,-2.63,-0.26,-3297.95,-32.98
831,Exit long,2025-10-30 17:02,Close entry(s) order Long,107933.84,0.009244,999.895748,-6.15,-0.61,0,0.00,-4.37,-0.44,-3304.1,-33.04
831,Entry long,2025-10-30 16:59,Long,108167,0.009244,999.895748,-6.15,-0.61,0,0.00,-4.37,-0.44,-3304.1,-33.04
832,Exit long,2025-10-30 18:08,Close entry(s) order Long,107338.04,0.009301,999.9329311,-5.58,-0.56,0,0.00,-4.57,-0.46,-3309.68,-33.10
832,Entry long,2025-10-30 17:47,Long,107508.11,0.009301,999.9329311,-5.58,-0.56,0,0.00,-4.57,-0.46,-3309.68,-33.10
833,Exit long,2025-10-30 18:35,Close entry(s) order Long,107187.39,0.009296,999.9267499,-7.51,-0.75,0,0.00,-5.56,-0.56,-3317.18,-33.17
833,Entry long,2025-10-30 18:30,Long,107565.27,0.009296,999.9267499,-7.51,-0.75,0,0.00,-5.56,-0.56,-3317.18,-33.17
834,Exit long,2025-10-30 19:36,Close entry(s) order Long,106749.31,0.009345,999.9096733,-6.33,-0.63,0,0.00,-4.66,-0.47,-3323.52,-33.24
834,Entry long,2025-10-30 19:28,Long,106999.43,0.009345,999.9096733,-6.33,-0.63,0,0.00,-4.66,-0.47,-3323.52,-33.24
835,Exit long,2025-10-30 19:57,Close entry(s) order Long,106525.64,0.009347,999.9333673,-8.23,-0.82,0,0.00,-6.24,-0.62,-3331.75,-33.32
835,Entry long,2025-10-30 19:53,Long,106979.07,0.009347,999.9333673,-8.23,-0.82,0,0.00,-6.24,-0.62,-3331.75,-33.32
836,Exit long,2025-10-30 21:38,Close entry(s) order Long,107490.63,0.009342,999.9477815,0.22,0.02,5.23,0.52,-4.26,-0.43,-3331.52,-33.32
836,Entry long,2025-10-30 20:10,Long,107037.87,0.009342,999.9477815,0.22,0.02,5.23,0.52,-4.26,-0.43,-3331.52,-33.32
837,Exit long,2025-10-30 22:11,Close entry(s) order Long,107723.12,0.009267,999.9092073,-5.64,-0.56,0,0.00,-4.35,-0.43,-3337.16,-33.37
837,Entry long,2025-10-30 21:41,Long,107899.99,0.009267,999.9092073,-5.64,-0.56,0,0.00,-4.35,-0.43,-3337.16,-33.37
838,Exit long,2025-10-30 23:10,Close entry(s) order Long,107703.74,0.00928,999.9760512,-4.48,-0.45,0.19,0.02,-2.49,-0.25,-3341.64,-33.42
838,Entry long,2025-10-30 22:52,Long,107756.04,0.00928,999.9760512,-4.48,-0.45,0.19,0.02,-2.49,-0.25,-3341.64,-33.42
839,Exit long,2025-10-31 01:33,Close entry(s) order Long,109493.67,0.009273,999.9688845,11.34,1.13,18.31,1.83,-2.31,-0.23,-3330.31,-33.30
839,Entry long,2025-10-30 23:32,Long,107836.61,0.009273,999.9688845,11.34,1.13,18.31,1.83,-2.31,-0.23,-3330.31,-33.30
840,Exit long,2025-10-31 01:57,Close entry(s) order Long,109531.09,0.009112,999.9916106,-5.94,-0.59,0,0.00,-4.21,-0.42,-3336.25,-33.36
840,Entry long,2025-10-31 01:50,Long,109744.47,0.009112,999.9916106,-5.94,-0.59,0,0.00,-4.21,-0.42,-3336.25,-33.36
841,Exit long,2025-10-31 03:33,Close entry(s) order Long,108968.63,0.009168,999.9332237,-4.91,-0.49,0,0.00,-3.79,-0.38,-3341.16,-33.41
841,Entry long,2025-10-31 03:08,Long,109067.76,0.009168,999.9332237,-4.91,-0.49,0,0.00,-3.79,-0.38,-3341.16,-33.41
842,Exit long,2025-10-31 03:41,Close entry(s) order Long,108905.46,0.009153,999.9964617,-7.18,-0.72,0,0.00,-6.06,-0.61,-3348.33,-33.48
842,Entry long,2025-10-31 03:36,Long,109253.41,0.009153,999.9964617,-7.18,-0.72,0,0.00,-6.06,-0.61,-3348.33,-33.48
843,Exit long,2025-10-31 05:03,Close entry(s) order Long,109804.76,0.009151,999.9939185,0.82,0.08,6.75,0.67,-3.46,-0.35,-3347.51,-33.48
843,Entry long,2025-10-31 03:47,Long,109277.01,0.009151,999.9939185,0.82,0.08,6.75,0.67,-3.46,-0.35,-3347.51,-33.48
844,Exit long,2025-10-31 05:53,Close entry(s) order Long,109833.38,0.009095,999.926128,-4.99,-0.50,0,0.00,-2.99,-0.30,-3352.5,-33.53
844,Entry long,2025-10-31 05:30,Long,109942.4,0.009095,999.926128,-4.99,-0.50,0,0.00,-2.99,-0.30,-3352.5,-33.53
845,Exit long,2025-10-31 06:04,Close entry(s) order Long,109804.1,0.009096,999.9928644,-5.21,-0.52,0,0.00,-3.21,-0.32,-3357.72,-33.58
845,Entry long,2025-10-31 06:03,Long,109937.65,0.009096,999.9928644,-5.21,-0.52,0,0.00,-3.21,-0.32,-3357.72,-33.58
846,Exit long,2025-10-31 07:04,Close entry(s) order Long,109495.44,0.009116,999.9933852,-5.83,-0.58,0,0.00,-3.83,-0.38,-3363.55,-33.64
846,Entry long,2025-10-31 07:00,Long,109696.51,0.009116,999.9933852,-5.83,-0.58,0,0.00,-3.83,-0.38,-3363.55,-33.64
847,Exit long,2025-10-31 07:37,Close entry(s) order Long,109510.39,0.009111,999.9822694,-6.23,-0.62,0,0.00,-4.23,-0.42,-3369.77,-33.70
847,Entry long,2025-10-31 07:14,Long,109755.49,0.009111,999.9822694,-6.23,-0.62,0,0.00,-4.23,-0.42,-3369.77,-33.70
848,Exit long,2025-10-31 08:11,Close entry(s) order Long,109367.45,0.009117,999.9281264,-6.82,-0.68,0,0.00,-5.19,-0.52,-3376.59,-33.77
848,Entry long,2025-10-31 08:04,Long,109677.32,0.009117,999.9281264,-6.82,-0.68,0,0.00,-5.19,-0.52,-3376.59,-33.77
849,Exit long,2025-10-31 09:26,Close entry(s) order Long,109977.27,0.009128,999.9189099,-0.05,-0.01,6.21,0.62,-2,-0.20,-3376.65,-33.77
849,Entry long,2025-10-31 08:24,Long,109544.14,0.009128,999.9189099,-0.05,-0.01,6.21,0.62,-2,-0.20,-3376.65,-33.77
850,Exit long,2025-10-31 10:26,Close entry(s) order Long,109807.91,0.0091,999.940487,-4.69,-0.47,0,0.00,-2.75,-0.27,-3381.33,-33.81
850,Entry long,2025-10-31 10:24,Long,109883.57,0.0091,999.940487,-4.69,-0.47,0,0.00,-2.75,-0.27,-3381.33,-33.81
851,Exit long,2025-10-31 10:56,Close entry(s) order Long,109815.59,0.009099,999.9567156,-4.74,-0.47,0,0.00,-2.79,-0.28,-3386.08,-33.86
851,Entry long,2025-10-31 10:38,Long,109897.43,0.009099,999.9567156,-4.74,-0.47,0,0.00,-2.79,-0.28,-3386.08,-33.86
852,Exit long,2025-10-31 12:29,Close entry(s) order Long,110132.82,0.009123,999.9822478,0.75,0.07,7.24,0.72,-2.13,-0.21,-3385.33,-33.85
852,Entry long,2025-10-31 11:45,Long,109611.12,0.009123,999.9822478,0.75,0.07,7.24,0.72,-2.13,-0.21,-3385.33,-33.85
853,Exit long,2025-10-31 13:31,Close entry(s) order Long,109625.74,0.0091,999.931023,-6.33,-0.63,0.82,0.08,-4.34,-0.43,-3391.66,-33.92
853,Entry long,2025-10-31 13:11,Long,109882.53,0.0091,999.931023,-6.33,-0.63,0.82,0.08,-4.34,-0.43,-3391.66,-33.92
854,Exit long,2025-10-31 14:18,Close entry(s) order Long,109854.45,0.009101,999.9640021,-4.18,-0.42,4.11,0.41,-3.19,-0.32,-3395.84,-33.96
854,Entry long,2025-10-31 13:48,Long,109874.08,0.009101,999.9640021,-4.18,-0.42,4.11,0.41,-3.19,-0.32,-3395.84,-33.96
855,Exit long,2025-10-31 15:25,Close entry(s) order Long,110396.85,0.00909,999.9691749,-0.47,-0.05,8.35,0.83,-3.54,-0.35,-3396.31,-33.96
855,Entry long,2025-10-31 14:38,Long,110007.61,0.00909,999.9691749,-0.47,-0.05,8.35,0.83,-3.54,-0.35,-3396.31,-33.96
856,Exit long,2025-10-31 16:35,Close entry(s) order Long,109877.56,0.009087,999.8935881,-5.43,-0.54,0,0.00,-3.7,-0.37,-3401.74,-34.02
856,Entry long,2025-10-31 16:31,Long,110035.61,0.009087,999.8935881,-5.43,-0.54,0,0.00,-3.7,-0.37,-3401.74,-34.02
857,Exit long,2025-10-31 18:17,Close entry(s) order Long,109177.76,0.009161,999.9495337,-3.77,-0.38,0.88,0.09,-3.84,-0.38,-3405.51,-34.06
857,Entry long,2025-10-31 17:28,Long,109152.88,0.009161,999.9495337,-3.77,-0.38,0.88,0.09,-3.84,-0.38,-3405.51,-34.06
858,Exit long,2025-10-31 19:01,Close entry(s) order Long,109241.3,0.009134,999.9573463,-6.14,-0.61,0.31,0.03,-4.26,-0.43,-3411.65,-34.12
858,Entry long,2025-10-31 18:40,Long,109476.39,0.009134,999.9573463,-6.14,-0.61,0.31,0.03,-4.26,-0.43,-3411.65,-34.12
859,Exit long,2025-10-31 20:00,Close entry(s) order Long,109680.76,0.009141,999.9198214,-1.33,-0.13,4.84,0.48,-2.13,-0.21,-3412.99,-34.13
859,Entry long,2025-10-31 19:16,Long,109388.45,0.009141,999.9198214,-1.33,-0.13,4.84,0.48,-2.13,-0.21,-3412.99,-34.13
860,Exit long,2025-10-31 20:52,Close entry(s) order Long,109407.32,0.009117,999.931135,-6.46,-0.64,0,0.00,-4.46,-0.45,-3419.45,-34.19
860,Entry long,2025-10-31 20:47,Long,109677.65,0.009117,999.931135,-6.46,-0.64,0,0.00,-4.46,-0.45,-3419.45,-34.19
861,Exit long,2025-10-31 21:30,Close entry(s) order Long,109429.35,0.009127,999.8995405,-5.14,-0.51,0,0.00,-3.14,-0.31,-3424.58,-34.25
861,Entry long,2025-10-31 21:23,Long,109554.02,0.009127,999.8995405,-5.14,-0.51,0,0.00,-3.14,-0.31,-3424.58,-34.25
862,Exit long,2025-10-31 21:49,Close entry(s) order Long,109465.32,0.009126,999.9906673,-5.01,-0.50,0,0.00,-3.48,-0.35,-3429.59,-34.30
862,Entry long,2025-10-31 21:37,Long,109576.01,0.009126,999.9906673,-5.01,-0.50,0,0.00,-3.48,-0.35,-3429.59,-34.30
863,Exit long,2025-10-31 22:27,Close entry(s) order Long,109494.53,0.00913,999.9313863,-4.25,-0.42,0,0.00,-2.63,-0.26,-3433.84,-34.34
863,Entry long,2025-10-31 22:10,Long,109521.51,0.00913,999.9313863,-4.25,-0.42,0,0.00,-2.63,-0.26,-3433.84,-34.34
